latitude,longitude,ndvi,ndwi,land_surface_temperature
28.60978602414453,77.20962660539467,0.030567018187329105,-0.08539235412461103,40.81389926000003
28.609769355465453,77.21064871816453,0.18296340731817046,-0.18119197364444206,39.81583741999998
28.609752679090324,77.21167083006634,0.26975973487942045,-0.265147762918499,39.42276512000001
28.609735995019165,77.21269294109965,0.28316831683117344,-0.2662995203406177,39.14248748
28.609719303252,77.21371505126409,0.3116461916455791,-0.27456785407263,38.722071020000044
28.60970260378886,77.21473716055927,0.3199835863761675,-0.3119086460027538,38.462301500000024
28.609685896629752,77.21575926898477,0.3344765637753806,-0.32495540781526683,38.704980920000025
28.609669181774727,77.2167813765402,0.2542601653446022,-0.2484675455533656,38.96133242000002
28.60965245922379,77.21780348322515,0.2465518648490222,-0.2256459637293763,39.18008570000001
28.609635728976965,77.21882558903924,0.3409775532011642,-0.313535122786382,38.643456560000004
28.60961899103428,77.21984769398205,0.3665073403885857,-0.3348340837079626,39.30313441999999
28.609066889544945,77.19836451958915,0.17525773195848912,-0.21964662019740697,40.625908159999994
28.609050306142134,77.19938663316316,0.3083589095499037,-0.2861833348118091,41.40179870000003
